bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1980438,2172,SB708,1,Introduced,2025-02-21,"Public Utilities Commission: quorum for the transaction of business.","An act to amend Section 310 of the Public Utilities Code, relating to the Public Utilities Commission.",489,"Senate Rules",2025-03-12,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB708/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB708
1980439,2172,SB709,4,Passed,2025-10-06,"Self-service storage facilities: rental agreement disclosures.","An act to add Section 21715.2 to the Business and Professions Code, relating to business.",0,,2025-10-06,"Chaptered by Secretary of State. Chapter 353, Statutes of 2025.",https://legiscan.com/CA/bill/SB709/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB709
1980440,2172,SB710,4,Passed,2025-10-03,"Property taxation: active solar energy systems.","An act to amend Section 73 of the Revenue and Taxation Code, relating to taxation.",0,,2025-10-03,"Chaptered by Secretary of State. Chapter 328, Statutes of 2025.",https://legiscan.com/CA/bill/SB710/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB710
1980441,2172,SB711,4,Passed,2025-10-01,"Taxation: federal conformity.","An act to amend Sections 17024.5, 17052.6, 17052.12, 17053.91, 17062, 17063, 17076, 17085, 17087.5, 17131.4, 17131.8, 17140, 17140.3, 17144.5, 17201.6, 17204, 17220, 17225, 17241, 17250, 17255, 17270, 17271, 17276, 17323, 17501, 17551, 17559, 17560.5, 17564, 18031.5, 18036, 18042, 18409, 18622.5, 18631.7, 18666, 19058, 19141.5, 19144, 19167, 19183, 19852, 19900, 23400, 23453, 23455, 23456, 23609, 23691, 23711, 23806, 23809, 24308.6, 24344, 24349.1, 24356, 24357, 24358, 24365, 24416, 24440, 24459, 24465, 24601, 24661.5, 24661.6, 24673.2, 24721, and 24990.5 of, to amend and repeal Sections 17302 and 17737 of, to add Sections 17062.1, 17088.1, 17131.11, 17149.1, 17149.2, 17156.2, 17158.4, 17158.5, 17201.1, 17204.2, 17250.1, 17250.2, 17321.1, 17322.5, 17324, 17501.8, 17567, 18045, 18151.9, 19907, 21003.1, 24345.6, 24345.7, 24356.1, 24428, 24430, 24454.1, 24457, 24471.5, 24661.4, 24670, 24876, 24990.1, and 24990.9 to, to add and repeal Sections 17091 and 17201.3 of, to repeal Sections 17204.7, 17275.3, 17276.05, 24416.05, and 24462 of, and to repeal and add Sections 17062.3 and 23456.5 of, the Revenue and Taxation Code, relating to taxation, and declaring the urgency thereof, to take effect immediately.",0,,2025-10-01,"Chaptered by Secretary of State. Chapter 231, Statutes of 2025.",https://legiscan.com/CA/bill/SB711/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB711
1980442,2172,SB712,2,Engrossed,2025-06-04,"Smog check: motor vehicles: exemption.","An act to amend, repeal, and add Section 44011 of the Health and Safety Code, and to amend, repeal, and add Section 4000.1 of the Vehicle Code, relating to air pollution.",449,"Assembly Appropriations",2025-08-29,"August 29 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB712/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB712
1980443,2172,SB713,1,Introduced,2025-02-21,"Employee stock ownership plans: contractors: certification: bid preferences.","An act to amend Sections 12100.32 and 12100.33 of, and to add Sections 12100.34 and 14112 to, the Government Code, relating to economic development.",475,"Senate Appropriations",2025-05-23,"May 23 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB713/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB713
1980444,2172,SB714,1,Introduced,2025-02-21,"Zero-emission vehicles: workforce development: Clean Energy Workforce Training Council.","An act relating to workforce development.",489,"Senate Rules",2025-03-12,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB714/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB714
1980445,2172,SB715,2,Engrossed,2025-05-28,"Regional housing need: methodology: distribution.","An act to amend Sections 65584.04 and 65584.06 of the Government Code, relating to housing.",459,"Assembly Housing and Community Development",2025-06-18,"June 18 set for first hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB715/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB715
1980446,2172,SB716,2,Engrossed,2025-06-04,"Lifeline program: broadband internet access service.","An act to add and repeal Sections 873.5 and 914.8 of the Public Utilities Code, relating to communications.",0,,2025-09-11,"Ordered to inactive file on request of Assembly Member Aguiar-Curry.",https://legiscan.com/CA/bill/SB716/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB716
1980447,2172,SB717,5,Vetoed,2025-10-06,"Ken Maddy California Cancer Registry.","An act to amend Section 103885 of the Health and Safety Code, relating to cancer.",0,,2025-10-06,"In Senate. Consideration of Governor's veto pending.",https://legiscan.com/CA/bill/SB717/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB717
1980448,2172,SB718,2,Engrossed,2025-06-04,"Hunting and sport fishing licenses: reduced fees.","An act to amend, repeal, and add Section 7150 of, and to add and repeal Sections 712.2 and 3033.2 of, the Fish and Game Code, relating to fish and wildlife.",449,"Assembly Appropriations",2025-08-29,"August 29 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB718/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB718
1980449,2172,SB719,1,Introduced,2025-02-21,"School accountability: financial and performance audits.","An act to amend Section 5076 of the Business and Professions Code, and to amend Sections 14504.2 and 41020 of the Education Code, relating to school accountability.",493,"Senate Business, Professions and Economic Development",2025-04-21,"April 21 hearing postponed by committee.",https://legiscan.com/CA/bill/SB719/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB719
1980450,2172,SB720,4,Passed,2025-10-13,"Automated traffic enforcement system programs.","An act to amend Section 70615 of the Government Code, and to amend Sections 21455.5 and 21455.7 of, and to add Section 21455.9 to, the Vehicle Code, relating to vehicles.",0,,2025-10-13,"Chaptered by Secretary of State. Chapter 782, Statutes of 2025.",https://legiscan.com/CA/bill/SB720/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB720
1980451,2172,SB721,1,Introduced,2025-02-21,"Pupil attendance: excused absences: career technical education.","An act to amend Section 48205 of the Education Code, relating to pupil attendance.",477,"Senate Education",2025-04-16,"April 23 set for second hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB721/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB721
1980452,2172,SB722,1,Introduced,2025-02-21,"Transfer of real property: single-family homes, townhomes, and condominiums.","An act to add and repeal Title 8 (commencing with Section 945.20) of Part 2 of Division 2 of the Civil Code, relating to real property.",482,"Senate Judiciary",2025-04-30,"April 29 set for first hearing. Failed passage in committee. (Ayes 3. Noes 3. Page 942.) Reconsideration granted.",https://legiscan.com/CA/bill/SB722/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB722
1980453,2172,SB723,2,Engrossed,2025-05-29,"Property taxation: exemption: low-value properties.","An act to amend Section 155.20 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",469,"Assembly Revenue and Taxation",2025-07-14,"Set, second hearing. Held in committee and under submission.",https://legiscan.com/CA/bill/SB723/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB723
1980454,2172,SB724,2,Engrossed,2025-05-29,"Public housing: lead testing.","An act to add Section 116886 to the Health and Safety Code, relating to drinking water.",449,"Assembly Appropriations",2025-08-29,"August 29 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB724/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB724
1980455,2172,SB725,1,Introduced,2025-02-21,"Recycling: organic byproducts.","An act relating to solid waste.",489,"Senate Rules",2025-03-12,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB725/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB725
1980456,2172,SB726,1,Introduced,2025-02-21,"Public resources: state parks: Outdoor Equity Grants Program: applicants.","An act to amend Section 5090.77 of the Public Resources Code, relating to public resources.",489,"Senate Rules",2025-03-12,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB726/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB726
1980457,2172,SB727,4,Passed,2025-10-06,"The Great Redwood Trail Agency.","An act to amend Sections 93004, 93011, 93021, 93024, 93025, and 93027 of, and to add Sections 93004.5, 93023, 93024.5, 93028, and 93029 to, the Government Code, and to amend Section 105088 of the Public Utilities Code, relating to transportation.",0,,2025-10-06,"Chaptered by Secretary of State. Chapter 424, Statutes of 2025.",https://legiscan.com/CA/bill/SB727/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB727
1980458,2172,SB728,1,Introduced,2025-02-21,"California Consumer Financial Protection Law: commercial financing.","An act to amend Section 94918.5 of the Education Code, and to amend Sections 90000, 90002, 90003, and 90005 of, and to add Sections 90004.1 and 90009.1 to, the Financial Code, relating to financial institutions.",475,"Senate Appropriations",2025-05-23,"May 23 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB728/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB728
1980459,2172,SB729,1,Introduced,2025-02-21,"State of emergency: nonprofit liaison.","An act to add Section 8586.4 to the Government Code, relating to state government.",475,"Senate Appropriations",2025-05-23,"May 23 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB729/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB729
1980460,2172,SB730,1,Introduced,2025-02-21,"Product safety: consumer products: perfluoroalkyl and polyfluoroalkyl substances.","An act to amend Section 108076 of, and to add Chapter 17.5 (commencing with Section 109030) to Part 3 of Division 104 of, the Health and Safety Code, relating to product safety.",478,"Senate Environmental Quality",2025-04-22,"April 23 set for first hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB730/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB730
1980461,2172,SB731,4,Passed,2025-10-01,"Trash receptacles and storage containers: reflective markings.","An act to amend Section 26275 of the Health and Safety Code, relating to public safety.",0,,2025-10-01,"Chaptered by Secretary of State. Chapter 232, Statutes of 2025.",https://legiscan.com/CA/bill/SB731/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB731
1980462,2172,SB732,1,Introduced,2025-02-21,"Emergency backup generators: critical facilities: exemptions.","An act to add Article 9.5 (commencing with Section 42010) to Chapter 3 of Part 4 of Division 26 of the Health and Safety Code, relating to nonvehicular air pollution.",478,"Senate Environmental Quality",2025-04-22,"April 30 set for first hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB732/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB732
1980463,2172,SB733,4,Passed,2025-10-13,"Sexual assault forensic evidence: testing.","An act to amend Section 680 of the Penal Code, relating to evidence.",0,,2025-10-13,"Chaptered by Secretary of State. Chapter 783, Statutes of 2025.",https://legiscan.com/CA/bill/SB733/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB733
1980464,2172,SB734,4,Passed,2025-10-13,"Criminal procedure: discrimination.","An act to add Section 3305.6 to the Government Code, and to amend Sections 745, 1473, 1473.7, and 13510.8 of the Penal Code, relating to criminal procedure.",0,,2025-10-13,"Chaptered by Secretary of State. Chapter 784, Statutes of 2025.",https://legiscan.com/CA/bill/SB734/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB734
1980465,2172,SB735,4,Passed,2025-07-14,Validations.,"An act to validate the organization, boundaries, acts, proceedings, and bonds of public bodies, and to provide limitations of time in which actions may be commenced, and declaring the urgency thereof, to take effect immediately.",0,,2025-07-14,"Chaptered by Secretary of State. Chapter 54, Statutes of 2025.",https://legiscan.com/CA/bill/SB735/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB735
1980466,2172,SB736,4,Passed,2025-07-14,Validations.,"An act relating to validate the organization, boundaries, acts, proceedings, and bonds of public bodies, and to provide limitations of time in which actions may be commenced, and declaring the urgency thereof, to take effect immediately.",0,,2025-07-14,"Chaptered by Secretary of State. Chapter 55, Statutes of 2025.",https://legiscan.com/CA/bill/SB736/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB736
1980467,2172,SB737,4,Passed,2025-07-14,Validations.,"An act to validate the organization, boundaries, acts, proceedings, and bonds of public bodies, and to provide limitations of time in which actions may be commenced.",0,,2025-07-14,"Chaptered by Secretary of State. Chapter 56, Statutes of 2025.",https://legiscan.com/CA/bill/SB737/2025,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202520260SB737
