bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1980423,1598051,2025-07-09,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1980423,1598891,2025-07-17,Assembly,"SB 693 Cortese Consent Calendar Second Day Regular Session",75,0,0,4,79
1980424,1559406,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",4,0,0,1,5
1980424,1577856,2025-05-23,Senate,"Consent Calendar 2nd SB694 Archuleta",36,0,0,4,40
1980424,1597255,2025-07-01,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",6,0,0,2,8
1980424,1597870,2025-07-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,1,12
1980424,1600504,2025-08-29,Assembly,"Do pass",14,0,0,1,15
1980424,1601153,2025-09-04,Assembly,"SB 694 Archuleta Senate Third Reading By Schiavo",68,0,0,11,79
1980424,1601645,2025-09-09,Senate,"Be re-referred to the Committee on [Rules]",12,0,0,1,13
1980425,1561066,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",15,0,0,0,15
1980425,1569864,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980425,1577272,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980425,1581761,2025-05-29,Senate,"Special Consent SB695 Cortese et al",38,0,0,2,40
1980425,1597691,2025-07-07,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",16,0,0,0,16
1980425,1600349,2025-08-29,Assembly,"Do pass",15,0,0,0,15
1980425,1601127,2025-09-04,Assembly,"SB 695 Cortese Senate Third Reading By Soria",78,0,0,1,79
1980426,1571624,2025-05-14,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1980426,1573616,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980427,1527006,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",5,0,0,2,7
1980427,1555886,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,0,0,2,13
1980427,1580553,2025-05-28,Senate,"Senate 3rd Reading SB697 Laird",29,1,0,10,40
1980427,1597117,2025-07-01,Assembly,"Do pass as amended and be re-referred to the Committee on [Judiciary]",11,0,0,2,13
1980427,1597906,2025-07-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,1,12
1980427,1599778,2025-08-20,Assembly,"Do pass",13,0,0,2,15
1980427,1600753,2025-08-29,Assembly,"SB 697 Laird Senate Third Reading By Papan",66,0,0,13,79
1980427,1600836,2025-09-02,Senate,"Unfinished Business SB697 Laird Concurrence",36,0,0,4,40
1980428,1538867,2025-04-07,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",13,3,0,1,17
1980428,1559392,2025-04-28,Senate,"Placed on suspense file",7,0,0,0,7
1980431,1540834,2025-04-08,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,0,0,6
1980431,1559497,2025-04-28,Senate,"Placed on suspense file",7,0,0,0,7
1980431,1577950,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980431,1585006,2025-06-04,Senate,"Senate 3rd Reading SB701 Wahab et al",38,0,0,2,40
1980431,1597230,2025-07-01,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1980431,1600538,2025-08-29,Assembly,"Do pass",15,0,0,0,15
1980431,1601395,2025-09-08,Assembly,"SB 701 Wahab Senate Third Reading By Alanis",75,0,0,5,80
1980431,1601557,2025-09-09,Senate,"Unfinished Business SB701 Wahab et al. Concurrence",40,0,0,0,40
1980432,1527005,2025-03-25,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",13,0,0,2,15
1980432,1556011,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,0,0,13
1980432,1565320,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1980432,1577679,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980432,1586369,2025-06-02,Senate,"Senate 3rd Reading SB702 Limón et al",38,0,0,2,40
1980432,1595215,2025-06-25,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",22,0,0,0,22
1980432,1597158,2025-07-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",12,0,0,0,12
1980432,1600508,2025-08-29,Assembly,"Do pass as amended",11,0,0,4,15
1980432,1601548,2025-09-09,Assembly,"SB 702 Limón Senate Third Reading By Blanca Rubio",79,0,0,1,80
1980432,1601724,2025-09-10,Senate,"Unfinished Business SB702 Limón et al. Concurrence",40,0,0,0,40
1980433,1542854,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Labor, Public Employment and Retirement ]",11,3,0,1,15
1980433,1563054,2025-04-30,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,1,0,0,5
1980433,1569931,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980433,1577441,2025-05-23,Senate,"Do pass",5,1,0,1,7
1980433,1586399,2025-06-02,Senate,"Senate 3rd Reading SB703 Richardson",28,10,0,2,40
1980433,1595675,2025-06-25,Assembly,"Do pass and be re-referred to the Committee on [Transportation]",7,0,0,0,7
1980433,1598519,2025-07-14,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",14,1,0,1,16
1980433,1600529,2025-08-29,Assembly,"Do pass as amended",11,3,0,1,15
1980433,1602206,2025-09-12,Senate,"Unfinished Business SB703 Richardson Concurrence",29,8,0,3,40
1980433,1602207,2025-09-12,Assembly,"SB 703 Richardson Senate Third Reading By Bryan",66,10,0,4,80
1980433,1602939,2025-09-13,Senate,"Unfinished Business SB703 Richardson Concurrence",29,8,0,3,40
1980434,1563111,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,1,0,0,6
1980434,1569746,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980434,1577861,2025-05-23,Senate,"Do pass as amended",5,1,0,1,7
1980434,1585119,2025-06-04,Senate,"Senate 3rd Reading SB704 Arreguín",28,11,0,1,40
1980434,1598631,2025-07-15,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,2,0,0,9
1980434,1600599,2025-08-29,Assembly,"Do pass as amended",11,4,0,0,15
1980434,1601396,2025-09-08,Assembly,"SB 704 Arreguín Senate Third Reading By Stefani",57,20,0,3,80
1980434,1601640,2025-09-09,Senate,"Unfinished Business SB704 Arreguín et al. Concurrence",29,10,0,1,40
1980436,1555905,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Banking and Financial Institutions]",1,2,0,10,13
1980436,1555906,2025-04-22,Senate,"[First] hearing set for [04-22-2025]: Failed passage in Committee. Reconsideration granted",13,0,0,0,13
1980437,1536808,2025-04-02,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",5,0,0,2,7
1980437,1555891,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",9,0,0,4,13
1980437,1584418,2025-06-03,Senate,"Senate 3rd Reading SB707 Durazo et al",24,6,0,10,40
1980437,1598846,2025-07-16,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",6,2,0,2,10
1980437,1600353,2025-08-29,Assembly,"Do pass as amended",11,4,0,0,15
1980437,1602290,2025-09-12,Senate,"Unfinished Business SB707 Durazo et al. Concurrence",27,6,0,7,40
1980437,1602291,2025-09-13,Assembly,"SB 707 Durazo Senate Third Reading By Blanca Rubio",53,16,0,11,80
1980437,1602927,2025-09-13,Senate,"Unfinished Business SB707 Durazo et al. Concurrence",27,6,0,7,40
1980439,1567909,2025-05-06,Senate,"Do pass as amended",11,0,0,2,13
1980439,1584419,2025-06-03,Senate,"Senate 3rd Reading SB709 Menjivar et al",30,6,0,4,40
1980439,1594659,2025-06-24,Assembly,"Do pass",9,3,0,0,12
1980439,1601919,2025-09-11,Senate,"Unfinished Business SB709 Menjivar et al. Concurrence",31,6,0,3,40
1980439,1602416,2025-09-10,Assembly,"SB 709 Menjivar Senate Third Reading By Schultz",57,17,0,6,80
1980440,1571635,2025-05-14,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1980440,1573509,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980440,1577697,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1980440,1585050,2025-06-04,Senate,"Special Consent SB710 Blakespear et al",39,0,0,1,40
1980440,1598470,2025-07-14,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",4,0,0,3,7
1980440,1600566,2025-08-29,Assembly,"Do pass as amended",10,0,0,5,15
1980440,1601633,2025-09-09,Assembly,"SB 710 Blakespear Senate Third Reading By Berman",77,0,0,3,80
1980440,1601888,2025-09-11,Senate,"Unfinished Business SB710 Blakespear et al. Concurrence",40,0,0,0,40
1980441,1555944,2025-04-23,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,0,0,1,5
1980441,1569914,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980441,1577171,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980441,1580552,2025-05-28,Senate,"Senate 3rd Reading SB711 McNerney Urgency Clause",38,0,0,2,40
1980441,1598416,2025-07-14,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",4,1,0,2,7
1980441,1600311,2025-08-29,Assembly,"Do pass as amended",11,1,0,3,15
1980441,1601559,2025-09-09,Assembly,"SB 711 McNerney Third Reading Urgency By McKinnor",58,1,0,21,80
1980441,1601991,2025-09-11,Senate,"Unfinished Business SB711 McNerney Urgency Clause Concurrence",40,0,0,0,40
1980442,1542898,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",12,2,0,1,15
1980442,1559412,2025-04-28,Senate,"Placed on suspense file",7,0,0,0,7
1980442,1577265,2025-05-23,Senate,"Do pass as amended",5,1,0,1,7
1980442,1585051,2025-06-04,Senate,"Senate 3rd Reading SB712 Grove et al",32,3,0,5,40
1980442,1598372,2025-07-14,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",14,0,0,2,16
1980443,1552921,2025-04-21,Senate,"Do pass, but first be re-referred to the Committee on [Rules]",11,0,0,0,11
1980443,1561027,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1980443,1569763,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980445,1562999,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,1,0,1,11
1980445,1580519,2025-05-28,Senate,"Senate 3rd Reading SB715 Allen et al",27,8,0,5,40
1980446,1563044,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",13,3,0,1,17
1980446,1573496,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980446,1577472,2025-05-23,Senate,"Do pass as amended",5,1,0,1,7
1980446,1585107,2025-06-04,Senate,"Senate 3rd Reading SB716 Durazo",29,8,0,3,40
1980446,1598596,2025-07-16,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,1,0,1,9
1980446,1600429,2025-08-29,Assembly,"Do pass",11,4,0,0,15
1980447,1528280,2025-03-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",10,0,0,1,11
1980447,1552961,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1980447,1577599,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980447,1581799,2025-05-29,Senate,"Special Consent SB717 Richardson",38,0,0,2,40
1980447,1594639,2025-06-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,0,1,16
1980447,1598732,2025-07-16,Assembly,"Do pass",13,0,0,2,15
1980447,1601553,2025-09-09,Assembly,"SB 717 Richardson Senate Third Reading By Aguiar-Curry",80,0,0,0,80
1980447,1601876,2025-09-11,Senate,"Unfinished Business SB717 Richardson Concurrence",39,0,0,1,40
1980448,1554601,2025-04-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",6,0,0,1,7
1980448,1569888,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980448,1577900,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1980448,1585030,2025-06-04,Senate,"Special Consent SB718 Dahle et al",39,0,0,1,40
1980448,1598466,2025-07-15,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",12,0,0,1,13
1980450,1542743,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",12,0,0,3,15
1980450,1562986,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",13,0,0,0,13
1980450,1573541,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980450,1577852,2025-05-23,Senate,"Do pass",4,2,0,1,7
1980450,1584350,2025-06-03,Senate,"Senate 3rd Reading SB720 Ashby",31,3,0,6,40
1980450,1598493,2025-07-14,Assembly,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",15,0,0,1,16
1980450,1598546,2025-07-16,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",13,2,0,0,15
1980450,1600312,2025-08-29,Assembly,"Do pass as amended",12,3,0,0,15
1980450,1602294,2025-09-12,Senate,"Unfinished Business SB720 Ashby et al. Concurrence",33,3,0,4,40
1980450,1602295,2025-09-12,Assembly,"SB 720 Ashby Senate Third Reading By Pellerin",68,8,0,4,80
1980450,1602934,2025-09-13,Senate,"Unfinished Business SB720 Ashby et al. Concurrence",33,3,0,4,40
1980452,1563029,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",3,3,0,7,13
1980452,1563030,2025-04-29,Senate,"[First] hearing set for [04-30-2025]: Failed passage in Committee. Reconsideration granted",13,0,0,0,13
1980453,1571543,2025-05-14,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1980453,1573535,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980453,1577300,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980453,1581764,2025-05-29,Senate,"Special Consent SB723 Choi et al",38,0,0,2,40
1980454,1562785,2025-04-30,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",8,0,0,0,8
1980454,1573643,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1980454,1577163,2025-05-23,Senate,"Do pass",6,0,0,1,7
1980454,1581723,2025-05-29,Senate,"Special Consent SB724 Richardson",38,0,0,2,40
1980454,1591849,2025-06-17,Assembly,"Do pass and be re-referred to the Committee on [Housing and Community Development] with recommendation: To Consent Calendar",7,0,0,0,7
1980454,1598701,2025-07-16,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",12,0,0,0,12
1980457,1554583,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",6,0,0,1,7
1980457,1569908,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1980457,1577736,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1980457,1585054,2025-06-04,Senate,"Special Consent SB727 McGuire",39,0,0,1,40
1980457,1597695,2025-07-07,Assembly,"Do pass and be re-referred to the Committee on [Natural Resources] with recommendation: To Consent Calendar",16,0,0,0,16
1980457,1600449,2025-08-29,Assembly,"Do pass",15,0,0,0,15
1980457,1602076,2025-09-13,Assembly,"SB 727 McGuire Senate Third Reading By Rogers",80,0,0,0,80
1980458,1538981,2025-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",5,0,0,2,7
1980458,1556192,2025-04-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",12,0,0,1,13
1980458,1565237,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1980459,1540915,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",15,0,0,0,15
1980459,1552839,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1980461,1526951,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",14,0,0,1,15
1980461,1581778,2025-05-29,Senate,"Senate 3rd Reading SB731 Archuleta",38,0,0,2,40
1980461,1598507,2025-07-14,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",16,0,0,0,16
1980461,1599743,2025-08-20,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1980461,1600188,2025-08-28,Assembly,"SB 731 Archuleta Consent Calendar Second Day Regular Session",74,0,0,5,79
1980461,1600881,2025-09-03,Senate,"Unfinished Business SB731 Archuleta Concurrence",40,0,0,0,40
1980463,1533488,2025-04-01,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1980463,1557541,2025-04-24,Senate,"Consent Calendar 2nd SB733 Wahab",37,0,0,3,40
1980463,1598646,2025-07-15,Assembly,"Do pass. To Consent Calendar",9,0,0,0,9
1980463,1599840,2025-08-21,Assembly,"SB 733 Wahab Consent Calendar Second Day Regular Session",77,0,0,2,79
1980463,1601754,2025-09-10,Assembly,"Do pass",15,0,0,0,15
1980463,1602283,2025-09-12,Senate,"Unfinished Business SB733 Wahab et al. Concurrence",34,0,0,6,40
1980463,1602284,2025-09-13,Assembly,"SB 733 Wahab Senate Third Reading By Schultz",79,0,0,1,80
1980463,1602897,2025-09-13,Senate,"Unfinished Business SB733 Wahab et al. Concurrence",34,0,0,6,40
1980464,1533557,2025-04-01,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,0,0,6
1980464,1580515,2025-05-28,Senate,"Senate 3rd Reading SB734 Caballero",38,0,0,2,40
1980464,1580516,2025-05-28,Senate,"Senate 3rd Reading SB734 Caballero Reconsider",38,0,0,2,40
1980464,1580517,2025-05-28,Senate,"Senate 3rd Reading SB734 Caballero",36,0,0,4,40
1980464,1591898,2025-06-17,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1980464,1597539,2025-07-02,Assembly,"Do pass",14,0,0,1,15
1980464,1601397,2025-09-08,Assembly,"SB 734 Caballero Senate Third Reading By Irwin",76,0,0,4,80
1980464,1601567,2025-09-09,Senate,"Unfinished Business SB734 Caballero Concurrence",40,0,0,0,40
1980465,1536798,2025-04-02,Senate,"Do pass and be ordered to the Consent Calendar",7,0,0,0,7
1980465,1545008,2025-04-10,Senate,"Consent Calendar 2nd SB735 L. GOV. (Durazo) Urgency Clause",35,0,0,5,40
1980465,1592579,2025-06-18,Assembly,"Do pass. To Consent Calendar",10,0,0,0,10
1980465,1595967,2025-06-27,Assembly,"SB 735 L.Gov. Consent Calendar Second Day Regular Session",75,0,0,4,79
1980466,1536849,2025-04-02,Senate,"Do pass and be ordered to the Consent Calendar",7,0,0,0,7
1980466,1544940,2025-04-10,Senate,"Consent Calendar 2nd SB736 L. GOV. (Durazo) Urgency Clause",35,0,0,5,40
1980466,1592574,2025-06-18,Assembly,"Do pass. To Consent Calendar",10,0,0,0,10
1980466,1596035,2025-06-27,Assembly,"SB 736 L.Gov. Consent Calendar Second Day Regular Session",75,0,0,4,79
1980467,1536839,2025-04-02,Senate,"Do pass and be ordered to the Consent Calendar",7,0,0,0,7
1980467,1545023,2025-04-10,Senate,"Consent Calendar 2nd SB737 L. GOV. (Durazo)",35,0,0,5,40
1980467,1592566,2025-06-18,Assembly,"Do pass. To Consent Calendar",10,0,0,0,10
